Nummer;Score;Bewertungen;Land;Vorwahl;Suchanfragen;Anruftyp;Anrufname;Vorwahlname;Deeplink;CallerTypeId
040334636279;8;104;49;40;23001;Vermarkter Hotline;Vermarkterhotline;Hamburg;https://www.tellows.de/num/004940334636279;9;
00491739029387;8;13;49;173;1468;Telefonterror;;Vodafone;https://www.tellows.de/num/00491739029387;7;
01739029387;8;13;49;173;1468;Telefonterror;;Vodafone;https://www.tellows.de/num/00491739029387;7;
004917636315646;8;3;49;176;252;SMS Spam;;O2 (Germany);https://www.tellows.de/num/004917636315646;11;
017636315646;8;3;49;176;252;SMS Spam;;O2 (Germany);https://www.tellows.de/num/004917636315646;11;
004921154029217;8;7;49;211;1140;Aggressive Werbung;;Düsseldorf;https://www.tellows.de/num/004921154029217;5;
021154029217;8;7;49;211;1140;Aggressive Werbung;;Düsseldorf;https://www.tellows.de/num/004921154029217;5;
004915222690688;8;3;49;1522;292;Aggressive Werbung;Daniel;Vodafone;https://www.tellows.de/num/004915222690688;5;
015222690688;8;3;49;1522;292;Aggressive Werbung;Daniel;Vodafone;https://www.tellows.de/num/004915222690688;5;
004917629195809;8;3;49;176;907;Vermarkter Hotline;Hashimi;O2 (Germany);https://www.tellows.de/num/004917629195809;9;
017629195809;8;3;49;176;907;Vermarkter Hotline;Hashimi;O2 (Germany);https://www.tellows.de/num/004917629195809;9;
00496995869959;7;10;49;69;8398;Seriöse Nummer;Deutsche Familienversicherung;Frankfurt am Main;https://www.tellows.de/num/00496995869959;2;
06995869959;7;10;49;69;8398;Seriöse Nummer;Deutsche Familienversicherung;Frankfurt am Main;https://www.tellows.de/num/00496995869959;2;
004915267413685;8;8;49;152;2390;Gewinnspiel;;Vodafone;https://www.tellows.de/num/004915267413685;3;
015267413685;8;8;49;152;2390;Gewinnspiel;;Vodafone;https://www.tellows.de/num/004915267413685;3;
00493725341869;8;7;49;3725;1156;Kostenfalle;;Zschopau;https://www.tellows.de/num/00493725341869;8;
03725341869;8;7;49;3725;1156;Kostenfalle;;Zschopau;https://www.tellows.de/num/00493725341869;8;
004935189733968;7;3;49;351;1391;Unbekannt;;Dresden;https://www.tellows.de/num/004935189733968;1;
035189733968;7;3;49;351;1391;Unbekannt;;Dresden;https://www.tellows.de/num/004935189733968;1;
004915735980652;9;3;49;1573;460;Aggressive Werbung;Energiekostensenker;E-Plus;https://www.tellows.de/num/004915735980652;5;
015735980652;9;3;49;1573;460;Aggressive Werbung;Energiekostensenker;E-Plus;https://www.tellows.de/num/004915735980652;5;
004915735980813;8;6;49;1573;829;Kostenfalle;;E-Plus;https://www.tellows.de/num/004915735980813;8;
015735980813;8;6;49;1573;829;Kostenfalle;;E-Plus;https://www.tellows.de/num/004915735980813;8;
004961314973779;8;3;49;6131;344;Kostenfalle;;Mainz;https://www.tellows.de/num/004961314973779;8;
061314973779;8;3;49;6131;344;Kostenfalle;;Mainz;https://www.tellows.de/num/004961314973779;8;
00498938038701;8;59;49;89;13975;Telefonterror;Nuubu;München;https://www.tellows.de/num/00498938038701;7;
08938038701;8;59;49;89;13975;Telefonterror;Nuubu;München;https://www.tellows.de/num/00498938038701;7;
004917649137402;8;35;49;176;6845;Gewinnspiel;Online Marketing Agentur;O2 (Germany);https://www.tellows.de/num/004917649137402;3;
017649137402;8;35;49;176;6845;Gewinnspiel;Online Marketing Agentur;O2 (Germany);https://www.tellows.de/num/004917649137402;3;
004962217733007;8;3;49;6221;510;Aggressive Werbung;Fr. Abazi;Heidelberg;https://www.tellows.de/num/004962217733007;5;
062217733007;8;3;49;6221;510;Aggressive Werbung;Fr. Abazi;Heidelberg;https://www.tellows.de/num/004962217733007;5;
004921190020972;7;36;49;211;35230;Telefonterror;Targo Bank;Düsseldorf;https://www.tellows.de/num/004921190020972;7;
021190020972;7;36;49;211;35230;Telefonterror;Targo Bank;Düsseldorf;https://www.tellows.de/num/004921190020972;7;
00497118276293;8;10;49;711;1282;Telefonterror;;Stuttgart;https://www.tellows.de/num/00497118276293;7;
07118276293;8;10;49;711;1282;Telefonterror;;Stuttgart;https://www.tellows.de/num/00497118276293;7;
00494065589055;8;17;49;40;2879;Aggressive Werbung;Hannoverschen Versicherung;Hamburg;https://www.tellows.de/num/00494065589055;5;
04065589055;8;17;49;40;2879;Aggressive Werbung;Hannoverschen Versicherung;Hamburg;https://www.tellows.de/num/00494065589055;5;
0049694209107;8;12;49;69;5723;Kostenfalle;;Frankfurt am Main;https://www.tellows.de/num/0049694209107;8;
0694209107;8;12;49;69;5723;Kostenfalle;;Frankfurt am Main;https://www.tellows.de/num/0049694209107;8;
004921154590836;8;143;49;211;19575;Aggressive Werbung;angeblich Google-Partner;Düsseldorf;https://www.tellows.de/num/004921154590836;5;
021154590836;8;143;49;211;19575;Aggressive Werbung;angeblich Google-Partner;Düsseldorf;https://www.tellows.de/num/004921154590836;5;
+43720881581;8;4;43;720;77;Aggressive Werbung;;ortunabhängige Servicerufnummer;https://www.tellows.de/num/%2B43720881581;5;
0049303187541;8;10;49;30;41;Telefonterror;;Berlin;https://www.tellows.de/num/0049303187541;7;
0303187541;8;10;49;30;41;Telefonterror;;Berlin;https://www.tellows.de/num/0049303187541;7;
004917697736001;8;7;49;176;1071;Aggressive Werbung;Weingut Kaiser;O2 (Germany);https://www.tellows.de/num/004917697736001;5;
017697736001;8;7;49;176;1071;Aggressive Werbung;Weingut Kaiser;O2 (Germany);https://www.tellows.de/num/004917697736001;5;
00496912002073;8;4;49;69;597;Telefonterror;;Frankfurt am Main;https://www.tellows.de/num/00496912002073;7;
06912002073;8;4;49;69;597;Telefonterror;;Frankfurt am Main;https://www.tellows.de/num/00496912002073;7;
00496996757000;9;8;49;69;2356;Aggressive Werbung;Ebury;Frankfurt am Main;https://www.tellows.de/num/00496996757000;5;
06996757000;9;8;49;69;2356;Aggressive Werbung;Ebury;Frankfurt am Main;https://www.tellows.de/num/00496996757000;5;
004917643015796;8;12;49;176;1799;Telefonterror;Volksbank;O2 (Germany);https://www.tellows.de/num/004917643015796;7;
017643015796;8;12;49;176;1799;Telefonterror;Volksbank;O2 (Germany);https://www.tellows.de/num/004917643015796;7;
+864006700700;7;9;86;9999;2497;Seriöse Nummer;Anruf China;;https://www.tellows.de/num/%2B864006700700;2;
00495251532341730;8;5;49;5251;613;Aggressive Werbung;Stepstone Herr Liebchen;Paderborn;https://www.tellows.de/num/00495251532341730;5;
05251532341730;8;5;49;5251;613;Aggressive Werbung;Stepstone Herr Liebchen;Paderborn;https://www.tellows.de/num/00495251532341730;5;
+3901119271052;7;53;39;11;10533;Aggressive Werbung;Giordano Weine;Torino;https://www.tellows.de/num/%2B3901119271052;5;
004921619060330;9;10;49;2161;2741;Kostenfalle;Santander Bank;Mönchengladbach;https://www.tellows.de/num/004921619060330;8;
021619060330;9;10;49;2161;2741;Kostenfalle;Santander Bank;Mönchengladbach;https://www.tellows.de/num/004921619060330;8;
00491728869886;8;6;49;172;665;Telefonterror;;Vodafone;https://www.tellows.de/num/00491728869886;7;
01728869886;8;6;49;172;665;Telefonterror;;Vodafone;https://www.tellows.de/num/00491728869886;7;
00493083797289;8;3;49;30;451;Aggressive Werbung;smava;Berlin;https://www.tellows.de/num/00493083797289;5;
03083797289;8;3;49;30;451;Aggressive Werbung;smava;Berlin;https://www.tellows.de/num/00493083797289;5;
00436603670348;7;9;43;660;3565;Ping Anruf;Wein Umfrage;Mobilfunknummer;https://www.tellows.de/num/00436603670348;10;
00491722144286;8;6;49;172;1990;Aggressive Werbung;`Energiezentrale Deutschland`;Vodafone;https://www.tellows.de/num/00491722144286;5;
01722144286;8;6;49;172;1990;Aggressive Werbung;`Energiezentrale Deutschland`;Vodafone;https://www.tellows.de/num/00491722144286;5;
00491723949309;8;12;49;172;2098;Aggressive Werbung;Verbraucherberatungsstelle;Vodafone;https://www.tellows.de/num/00491723949309;5;
01723949309;8;12;49;172;2098;Aggressive Werbung;Verbraucherberatungsstelle;Vodafone;https://www.tellows.de/num/00491723949309;5;
004915792467266;8;4;49;1579;949;Vermarkter Hotline;Firma BCS;simquadrat;https://www.tellows.de/num/004915792467266;9;
015792467266;8;4;49;1579;949;Vermarkter Hotline;Firma BCS;simquadrat;https://www.tellows.de/num/004915792467266;9;
00491739875841;8;3;49;173;59;Aggressive Werbung;;Vodafone;https://www.tellows.de/num/00491739875841;5;
01739875841;8;3;49;173;59;Aggressive Werbung;;Vodafone;https://www.tellows.de/num/00491739875841;5;
004915197807541;7;3;49;151;400;Vermarkter Hotline;;T-Mobile;https://www.tellows.de/num/004915197807541;9;
015197807541;7;3;49;151;400;Vermarkter Hotline;;T-Mobile;https://www.tellows.de/num/004915197807541;9;
004972191140821;7;48;49;721;36677;Ping Anruf;Fake 1&1;Karlsruhe;https://www.tellows.de/num/004972191140821;10;
072191140821;7;48;49;721;36677;Ping Anruf;Fake 1&1;Karlsruhe;https://www.tellows.de/num/004972191140821;10;
+436506029353;7;5;43;650;2706;Meinungsforschung;Weinumfrage;Mobilfunknummer;https://www.tellows.de/num/%2B436506029353;6;
004917670215268;8;4;49;176;437;SMS Spam;;O2 (Germany);https://www.tellows.de/num/004917670215268;11;
017670215268;8;4;49;176;437;SMS Spam;;O2 (Germany);https://www.tellows.de/num/004917670215268;11;
00491734901047;8;3;49;173;423;Aggressive Werbung;Headhunter;Vodafone;https://www.tellows.de/num/00491734901047;5;
01734901047;8;3;49;173;423;Aggressive Werbung;Headhunter;Vodafone;https://www.tellows.de/num/00491734901047;5;
004915154004569;8;3;49;1515;495;Inkassounternehmen;EOS Inkasso Aussendienst;T-Mobile;https://www.tellows.de/num/004915154004569;4;
015154004569;8;3;49;1515;495;Inkassounternehmen;EOS Inkasso Aussendienst;T-Mobile;https://www.tellows.de/num/004915154004569;4;
00491739823617;9;3;49;173;612;Telefonterror;Vodafone-Betrüger;Vodafone;https://www.tellows.de/num/00491739823617;7;
01739823617;9;3;49;173;612;Telefonterror;Vodafone-Betrüger;Vodafone;https://www.tellows.de/num/00491739823617;7;
004917688854840;8;12;49;176;5568;Telefonterror;O2;O2 (Germany);https://www.tellows.de/num/004917688854840;7;
017688854840;8;12;49;176;5568;Telefonterror;O2;O2 (Germany);https://www.tellows.de/num/004917688854840;7;
0049282139845;7;6;49;2821;938;Kostenfalle;Suchmaschinen Service GmbH;Kleve Niederrhein;https://www.tellows.de/num/0049282139845;8;
0282139845;7;6;49;2821;938;Kostenfalle;Suchmaschinen Service GmbH;Kleve Niederrhein;https://www.tellows.de/num/0049282139845;8;
004945346689850;8;8;49;4534;2849;Ping Anruf;Burda direct;Steinburg Kr Storman;https://www.tellows.de/num/004945346689850;10;
045346689850;8;8;49;4534;2849;Ping Anruf;Burda direct;Steinburg Kr Storman;https://www.tellows.de/num/004945346689850;10;
+44208157;8;7;44;20;3692;Aggressive Werbung;Aggressive advertising;London;https://www.tellows.de/num/%2B44208157;5;
00491728421948;8;7;49;172;378;Telefonterror;Silvia Hackenberg;Vodafone;https://www.tellows.de/num/00491728421948;7;
01728421948;8;7;49;172;378;Telefonterror;Silvia Hackenberg;Vodafone;https://www.tellows.de/num/00491728421948;7;
00491749684698;7;4;49;174;297;Aggressive Werbung;;Vodafone;https://www.tellows.de/num/00491749684698;5;
01749684698;7;4;49;174;297;Aggressive Werbung;;Vodafone;https://www.tellows.de/num/00491749684698;5;
004915908612952;8;9;49;159;851;SMS Spam;;O2 (Germany);https://www.tellows.de/num/004915908612952;11;
015908612952;8;9;49;159;851;SMS Spam;;O2 (Germany);https://www.tellows.de/num/004915908612952;11;
+436503258862;8;9;43;650;1137;Meinungsforschung;Institut;Mobilfunknummer;https://www.tellows.de/num/%2B436503258862;6;
+16465535819;8;350;1;646;83666;Aggressive Werbung;Immobilien Anruf;New York;https://www.tellows.de/num/%2B16465535819;5;
00491726579848;7;4;49;172;655;Vermarkter Hotline;Agressive Werbung;Vodafone;https://www.tellows.de/num/00491726579848;9;
01726579848;7;4;49;172;655;Vermarkter Hotline;Agressive Werbung;Vodafone;https://www.tellows.de/num/00491726579848;9;
0241241927864;8;39;49;241;10982;Aggressive Werbung;instanerver;Aachen;https://www.tellows.de/num/0241241927864;5;
+49241927864;8;39;49;241;10982;Aggressive Werbung;instanerver;Aachen;https://www.tellows.de/num/0241241927864;5;
00491757378267;7;10;49;175;326;Gewinnspiel;Gewinnspiel;T-Mobile;https://www.tellows.de/num/00491757378267;3;
01757378267;7;10;49;175;326;Gewinnspiel;Gewinnspiel;T-Mobile;https://www.tellows.de/num/00491757378267;3;
00492015657920147;7;3;49;201;1019;Vermarkter Hotline;Recruiter auf Xing;Essen;https://www.tellows.de/num/00492015657920147;9;
02015657920147;7;3;49;201;1019;Vermarkter Hotline;Recruiter auf Xing;Essen;https://www.tellows.de/num/00492015657920147;9;
004989541955281;8;14;49;89;5548;Aggressive Werbung;Energiezentrale;München;https://www.tellows.de/num/004989541955281;5;
089541955281;8;14;49;89;5548;Aggressive Werbung;Energiezentrale;München;https://www.tellows.de/num/004989541955281;5;
00491606068368;9;19;49;160;4643;Aggressive Werbung;Firma 'Solarenergie';T-Mobile;https://www.tellows.de/num/00491606068368;5;
01606068368;9;19;49;160;4643;Aggressive Werbung;Firma 'Solarenergie';T-Mobile;https://www.tellows.de/num/00491606068368;5;
0049911494704569;8;3;49;911;212;Ping Anruf;Ping Anruf;Nürnberg;https://www.tellows.de/num/0049911494704569;10;
0911494704569;8;3;49;911;212;Ping Anruf;Ping Anruf;Nürnberg;https://www.tellows.de/num/0049911494704569;10;
004917684124848;8;3;49;176;201;Gewinnspiel;;O2 (Germany);https://www.tellows.de/num/004917684124848;3;
017684124848;8;3;49;176;201;Gewinnspiel;;O2 (Germany);https://www.tellows.de/num/004917684124848;3;
004921181978419;7;7;49;211;1044;Telefonterror;VitaXperts GmbH;Düsseldorf;https://www.tellows.de/num/004921181978419;7;
021181978419;7;7;49;211;1044;Telefonterror;VitaXperts GmbH;Düsseldorf;https://www.tellows.de/num/004921181978419;7;
0049234541590100;8;3;49;234;1116;Ping Anruf;;Bochum;https://www.tellows.de/num/0049234541590100;10;
0234541590100;8;3;49;234;1116;Ping Anruf;;Bochum;https://www.tellows.de/num/0049234541590100;10;
+442086389099;8;3;44;20;2088;Aggressive Werbung;Callcenter;London;https://www.tellows.de/num/%2B442086389099;5;
004922129231291;8;81;49;221;14093;Gewinnspiel;Angeblich Gewinn;Köln;https://www.tellows.de/num/004922129231291;3;
022129231291;8;81;49;221;14093;Gewinnspiel;Angeblich Gewinn;Köln;https://www.tellows.de/num/004922129231291;3;
004932213336;8;7;49;3221;732;Aggressive Werbung;Solarpanel o. ä.;Voice-over-IP Nummernkreis;https://www.tellows.de/num/004932213336;5;
032213336;8;7;49;3221;732;Aggressive Werbung;Solarpanel o. ä.;Voice-over-IP Nummernkreis;https://www.tellows.de/num/004932213336;5;
00491794833744;7;3;49;179;371;Gewinnspiel;;O2 (Germany);https://www.tellows.de/num/00491794833744;3;
01794833744;7;3;49;179;371;Gewinnspiel;;O2 (Germany);https://www.tellows.de/num/00491794833744;3;
004928618133343;7;5;49;2861;1598;Telefonterror;Deutsche Glasfaser;Borken Westf;https://www.tellows.de/num/004928618133343;7;
028618133343;7;5;49;2861;1598;Telefonterror;Deutsche Glasfaser;Borken Westf;https://www.tellows.de/num/004928618133343;7;
00498937040121;8;19;49;89;3217;Aggressive Werbung;Social Wave;München;https://www.tellows.de/num/00498937040121;5;
08937040121;8;19;49;89;3217;Aggressive Werbung;Social Wave;München;https://www.tellows.de/num/00498937040121;5;
00491621935527;7;8;49;162;3433;Inkassounternehmen;lowell;Vodafone;https://www.tellows.de/num/00491621935527;4;
01621935527;7;8;49;162;3433;Inkassounternehmen;lowell;Vodafone;https://www.tellows.de/num/00491621935527;4;
00491805588691;7;37;49;180;500;Seriöse Nummer;Glücksplan;Service-Dienste;https://www.tellows.de/num/00491805588691;2;
01805588691;7;37;49;180;500;Seriöse Nummer;Glücksplan;Service-Dienste;https://www.tellows.de/num/00491805588691;2;
00491633633062;8;3;49;163;35;Telefonterror;;E-Plus Mobilfunk;https://www.tellows.de/num/00491633633062;7;
01633633062;8;3;49;163;35;Telefonterror;;E-Plus Mobilfunk;https://www.tellows.de/num/00491633633062;7;
00499572916055;7;5;49;9572;3123;Inkassounternehmen;Creditreform München;Burgkunstadt;https://www.tellows.de/num/00499572916055;4;
09572916055;7;5;49;9572;3123;Inkassounternehmen;Creditreform München;Burgkunstadt;https://www.tellows.de/num/00499572916055;4;
004973172569402;8;13;49;731;2027;Aggressive Werbung;Finanzminister;Ulm Donau;https://www.tellows.de/num/004973172569402;5;
073172569402;8;13;49;731;2027;Aggressive Werbung;Finanzminister;Ulm Donau;https://www.tellows.de/num/004973172569402;5;
00436502212521;7;5;43;650;1690;Meinungsforschung;;Mobilfunknummer;https://www.tellows.de/num/00436502212521;6;
004972191140777;7;79;49;721;80175;Aggressive Werbung;1&1;Karlsruhe;https://www.tellows.de/num/004972191140777;5;
072191140777;7;79;49;721;80175;Aggressive Werbung;1&1;Karlsruhe;https://www.tellows.de/num/004972191140777;5;
004917685649818;8;5;49;176;383;Aggressive Werbung;Herr Yildiz, Wabe;O2 (Germany);https://www.tellows.de/num/004917685649818;5;
017685649818;8;5;49;176;383;Aggressive Werbung;Herr Yildiz, Wabe;O2 (Germany);https://www.tellows.de/num/004917685649818;5;
004923497849232;7;3;49;234;635;Seriöse Nummer;Dirk Kreuter Vertrieb;Bochum;https://www.tellows.de/num/004923497849232;2;
023497849232;7;3;49;234;635;Seriöse Nummer;Dirk Kreuter Vertrieb;Bochum;https://www.tellows.de/num/004923497849232;2;
00496912007146;8;4;49;69;1108;Telefonterror;;Frankfurt am Main;https://www.tellows.de/num/00496912007146;7;
06912007146;8;4;49;69;1108;Telefonterror;;Frankfurt am Main;https://www.tellows.de/num/00496912007146;7;
004917670994070;9;3;49;176;475;Ping Anruf;;O2 (Germany);https://www.tellows.de/num/004917670994070;10;
017670994070;9;3;49;176;475;Ping Anruf;;O2 (Germany);https://www.tellows.de/num/004917670994070;10;
+436768585601;8;20;43;67;2463;Aggressive Werbung;;Mobilfunknummer;https://www.tellows.de/num/%2B436768585601;5;
+442045772792;9;23;44;20;3301;Telefonterror;Mutti;London;https://www.tellows.de/num/%2B442045772792;7;
015735735980373;7;29;49;1573;6330;Aggressive Werbung;Enpal Solar;E-Plus;https://www.tellows.de/num/015735735980373;5;
+4915735980373;7;29;49;1573;6330;Aggressive Werbung;Enpal Solar;E-Plus;https://www.tellows.de/num/015735735980373;5;
+436608063045;8;11;43;660;1270;Gewinnspiel;irgendeine Teilnahme;Mobilfunknummer;https://www.tellows.de/num/%2B436608063045;3;
004969870051184;8;3;49;69;539;Ping Anruf;Marktforschungsinstitut;Frankfurt am Main;https://www.tellows.de/num/004969870051184;10;
069870051184;8;3;49;69;539;Ping Anruf;Marktforschungsinstitut;Frankfurt am Main;https://www.tellows.de/num/004969870051184;10;
004972198990701;7;5;49;721;1693;Aggressive Werbung;Aggressive Werbung;Karlsruhe;https://www.tellows.de/num/004972198990701;5;
